PDB,plddt,inactive_rmsd_global,active_rmsd_global,seq_count,round
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_86/group_97_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.82815189873418,4.447399,1.8944186,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_86/group_9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.70017721518988,4.438971,2.1501875,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_86/group_104_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.52422784810126,4.1242285,2.290204,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_86/group_47_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.65751898734177,4.39394,2.034758,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_86/group_92_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,74.69741772151897,4.6215143,2.2753897,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_86/group_90_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.06653164556961,3.7280238,2.571325,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_86/group_35_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.97670886075949,3.6611574,3.3347204,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_86/group_99_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,74.65164556962026,4.3832455,2.3413064,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_86/group_24_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.36362025316456,3.4767487,3.2341259,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_86/group_40_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.56688607594937,3.3012376,3.6538029,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_86/group_1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,74.28572151898734,3.6171238,3.673354,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_86/group_69_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,67.61349367088609,3.8007905,2.807461,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_86/group_75_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,78.45559493670886,4.5122294,1.7904601,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_86/group_83_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,78.67037974683544,3.6746905,2.899127,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_86/group_30_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,72.774582278481,3.4595728,2.7660494,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_86/group_26_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,73.78075949367089,3.7959623,2.9926274,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_86/group_39_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.36521518987342,3.528742,3.2795992,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_86/group_59_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.4626582278481,4.2421412,2.218254,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_86/group_62_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,79.59303797468355,4.541266,1.7904851,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_86/group_67_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,74.69789873417722,3.3419719,3.1542313,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_86/group_87_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.51154430379746,3.6757994,3.062681,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_86/group_70_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,74.1701012658228,4.226416,2.3921626,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_86/group_11_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.71716455696202,4.716674,2.2020361,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_86/group_49_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,74.05982278481012,3.7442877,3.5623393,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_86/group_80_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.77678481012659,4.5979776,2.2734387,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_86/group_60_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.32582278481013,3.4893892,3.3353224,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_86/group_89_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,74.12443037974684,4.7181077,3.8376827,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_86/group_45_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.65081012658229,3.6607094,3.1115568,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_86/group_2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.91440506329114,4.1718144,3.078782,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_86/group_98_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.8046835443038,4.370165,2.2497985,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_86/group_36_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,79.08301265822784,4.27576,1.9390355,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_86/group_91_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,70.51703797468355,4.1722283,2.6916015,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_103_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.61374683544304,4.0642943,2.9270072,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_20_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.12881012658227,3.3984656,3.2165143,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_105_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,74.44250632911393,3.4101357,4.256367,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_100_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.31045569620254,4.0811367,3.2610874,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_101_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,70.76113924050634,3.8858137,2.6402664,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_86_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.55627848101265,3.5525334,3.1103435,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_44_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,74.02293670886077,4.391282,2.085962,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_16_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,69.26739240506329,4.006984,2.6808176,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.2946329113924,4.0137606,2.5400996,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_85_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.22263291139241,3.8195665,2.9609547,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_65_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.73916455696202,4.622238,1.9653268,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_48_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,74.17908860759493,4.0719805,2.7044103,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_56_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.54673417721519,4.917414,3.944166,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.88470886075949,4.6430874,1.9690058,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_96_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.4479746835443,3.6137109,3.0208688,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_19_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.04215189873418,3.6201205,3.3954523,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_77_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.2753164556962,4.388372,2.181136,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_13_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,70.36283544303798,3.9732885,2.5194705,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_109_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,74.55840506329113,3.8659482,3.0987775,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_73_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,74.2766582278481,3.5226197,3.4611177,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_81_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.05643037974684,3.1055322,3.8134313,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_54_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,72.49091139240507,3.734214,4.395022,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_28_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,73.09139240506329,4.2253585,3.0279677,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_76_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,78.48718987341773,3.2097404,3.5198412,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_74_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,71.09124050632911,3.491175,2.6251416,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_32_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.5039240506329,3.3016531,3.4359195,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_22_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,79.30926582278482,4.9043617,1.9782289,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_68_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,73.73508860759493,3.343179,3.485883,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_78_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.53065822784811,3.2211838,3.2264593,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,79.5346582278481,4.641608,1.9674172,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_21_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,78.79043037974684,4.0230904,2.599592,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_102_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.868582278481,3.5855508,3.0523803,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_41_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.56141772151898,3.6781955,3.2072046,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_79_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,71.67508860759493,3.7333171,3.3260143,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_31_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.268,3.7563703,3.2650042,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_58_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.74901265822785,3.6334326,3.2400959,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_50_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.69382278481012,4.4778695,2.3567858,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_108_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.1307594936709,4.531614,2.4073064,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_46_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,72.90577215189873,4.4746675,2.310876,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_82_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,78.3026582278481,4.3524637,2.144821,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_84_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.47220253164556,3.4745111,3.7098482,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_17_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,70.14551898734177,3.3472664,3.2453926,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_95_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,71.44506329113923,3.3195765,3.9454577,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_71_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.95878481012659,4.891408,1.9445206,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_14_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.61088607594937,3.730914,2.7600152,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_111_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.88369620253164,3.5424914,2.7933292,26,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,73.26417721518987,4.525042,2.4089525,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_12_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.75708860759494,3.7114043,2.7404928,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_63_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,71.74232911392406,3.4677427,3.1998,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_38_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,73.82632911392406,3.7066894,3.06505,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_15_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.88799999999999,3.453559,3.3823335,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_23_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.28187341772151,3.5093741,3.2972364,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_94_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.39764556962025,3.4223409,3.3316653,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_51_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.53354430379747,5.0468626,2.102151,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,73.23865822784809,4.5787625,2.4101198,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_61_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,74.00329113924052,3.9574008,2.942237,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_55_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.96992405063291,4.163521,2.493507,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_53_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,74.04220253164557,3.858167,3.894345,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_88_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.00425316455696,4.4269767,2.0494363,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_33_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,74.21435443037974,4.2085896,2.3819113,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_52_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.51427848101265,3.6566446,2.9776418,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_72_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,78.9267088607595,4.3981733,2.4352598,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_27_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,79.72235443037974,4.376908,2.155816,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_106_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.17103797468354,3.9429972,2.562321,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_42_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.04058227848101,3.434131,3.31813,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_107_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,71.98640506329113,3.759948,3.432819,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_10_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,75.95382278481013,3.2126148,3.3698533,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_37_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.6999493670886,3.74054,2.6355197,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_29_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,68.6547594936709,3.5457957,3.5425084,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_18_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.2280253164557,3.3469784,3.0128825,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_43_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,74.94470886075949,3.5222754,3.10237,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_25_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.15318987341773,3.9125578,3.3160293,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_64_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.99934177215191,4.5157256,2.1065214,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_3_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.55648101265822,4.5424805,1.9794148,17,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_NC_revision/GLP1R/01_m_fold_sampling/round_1/01_sampling/sampling_35/group_34_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.81351898734178,3.6665328,3.3582315,17,1
