PDB,plddt,2qke_tmscore,5jyt_tmscore,seq_count,round
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_18/group_27_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,86.32373626373625,0.48573,0.81448,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_18/group_42_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,83.55923076923078,0.48868,0.75611,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_18/group_10_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.37208791208792,0.52108,0.76908,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_18/group_37_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.01978021978023,0.48348,0.8129,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_18/group_29_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,69.77703296703295,0.50198,0.78172,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_18/group_18_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.07813186813186,0.51597,0.77598,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_18/group_43_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,82.78274725274724,0.53185,0.76196,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_18/group_25_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.16098901098901,0.49563,0.79322,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_18/group_3_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.99153846153845,0.49289,0.80941,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_18/group_34_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.16989010989012,0.50275,0.78856,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_18/group_9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.04967032967033,0.48635,0.80375,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_18/group_47_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.9679120879121,0.4893,0.7972,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_18/group_35_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,83.23472527472528,0.48005,0.77932,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_18/group_24_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,79.15637362637364,0.50251,0.77134,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_18/group_40_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.44835164835165,0.48502,0.7987,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_18/group_1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,86.07065934065935,0.51516,0.77973,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_18/group_30_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,84.7801098901099,0.50878,0.79308,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_18/group_26_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,86.28076923076924,0.52912,0.8092,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_18/group_39_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.07307692307693,0.49066,0.80163,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_18/group_11_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,65.50219780219781,0.55069,0.76218,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_18/group_49_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,61.39197802197801,0.52607,0.67072,12,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_18/group_45_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,78.3546153846154,0.49777,0.65853,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_18/group_2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,86.10571428571428,0.49511,0.80312,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_18/group_36_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,77.98032967032967,0.4892,0.73499,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_20_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,85.23120879120879,0.52669,0.79138,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_44_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,90.44263736263736,0.49144,0.77558,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_16_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,82.00549450549451,0.49599,0.75395,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,66.15835164835164,0.50235,0.76499,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_48_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,86.83945054945055,0.48641,0.8037,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,62.674065934065936,0.56209,0.67308,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_19_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.76802197802198,0.50143,0.78133,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_13_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,58.78142857142858,0.55903,0.58585,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_28_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.66065934065934,0.49783,0.80703,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_32_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,80.34857142857142,0.49075,0.76355,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_22_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,81.47703296703298,0.50912,0.77576,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,83.55406593406592,0.49016,0.80589,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_21_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.99461538461539,0.53657,0.77707,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_41_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,85.06846153846153,0.49973,0.80929,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_31_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,86.9897802197802,0.51359,0.79256,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_46_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,71.24384615384616,0.48714,0.79554,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_17_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.12758241758242,0.52118,0.78048,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_14_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,81.02989010989012,0.49224,0.71898,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.23692307692308,0.48721,0.79481,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_12_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.46219780219779,0.49691,0.76245,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_38_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,86.12879120879123,0.49804,0.78046,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_15_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,83.80956043956046,0.53262,0.75087,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_23_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,89.56417582417582,0.49505,0.8169,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,86.31736263736263,0.49872,0.79081,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_33_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,82.4253846153846,0.48274,0.78644,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_27_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,84.34593406593406,0.49892,0.78286,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_42_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.74593406593405,0.503,0.76291,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_10_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.5134065934066,0.49584,0.8172,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_37_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.19681318681319,0.48809,0.77421,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_29_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,65.83373626373626,0.49865,0.64658,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_18_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,85.2212087912088,0.50385,0.79588,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_43_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,85.8353846153846,0.50519,0.8038,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_25_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.84131868131868,0.49694,0.80619,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_3_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,78.38923076923078,0.49225,0.76604,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_34_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.2289010989011,0.48847,0.77463,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,70.12010989010989,0.508,0.78153,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_47_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.11835164835165,0.48352,0.79202,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_35_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,85.64923076923077,0.4876,0.76522,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_24_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,85.72846153846154,0.52365,0.77097,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_40_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,78.89153846153846,0.48757,0.76524,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,91.33395604395604,0.49141,0.8044,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_30_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.39428571428573,0.50165,0.81099,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_26_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,85.85615384615384,0.49952,0.81165,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_39_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,78.99516483516484,0.49562,0.72075,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_11_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,80.92648351648351,0.49269,0.72545,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_49_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,83.3154945054945,0.50493,0.80613,12,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_45_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,78.04934065934064,0.49549,0.77273,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.96824175824176,0.491,0.801,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_23/group_36_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.82505494505494,0.48859,0.81728,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_13/group_20_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.31527472527472,0.49404,0.79836,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_13/group_44_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.56439560439561,0.49816,0.80951,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_13/group_16_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,84.90197802197802,0.48388,0.80038,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_13/group_8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,79.76681318681321,0.51382,0.7661,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_13/group_48_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,86.81659340659341,0.48861,0.78836,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_13/group_6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,86.1998901098901,0.49999,0.79669,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_13/group_19_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.58714285714285,0.49796,0.8035,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_13/group_13_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.23912087912089,0.49175,0.76786,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_13/group_28_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,81.86450549450548,0.49414,0.79006,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_13/group_32_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,87.4389010989011,0.49353,0.78672,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_13/group_22_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.31483516483516,0.4971,0.77468,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_13/group_7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.34758241758242,0.49378,0.77249,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_13/group_21_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,86.48351648351648,0.50512,0.81661,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_13/group_41_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,71.82703296703298,0.4448,0.50644,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_13/group_31_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,65.14362637362638,0.50081,0.63342,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_13/group_46_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,85.9243956043956,0.52742,0.75237,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_13/group_17_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,76.7168131868132,0.50106,0.78092,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_13/group_14_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,84.06197802197802,0.49777,0.7836,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_13/group_4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,83.70626373626374,0.53249,0.75563,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_13/group_12_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,85.58736263736263,0.49377,0.79235,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_13/group_38_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,81.0334065934066,0.49716,0.76747,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_13/group_15_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,88.04945054945054,0.49445,0.78466,11,1
/fs/ess/PAA0203/xing244/AF_ClaSeq/results_updated/KaiB/run1/m_fold_sampling_voting_5jyt/01_m_fold_sampling/round_1/01_sampling/sampling_13/group_23_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_042.pdb,62.27351648351649,0.50424,0.6261,11,1
